path,labels,predicted_label,wer,wer_accuracy,cer,cer_accuracy
D:\Programming\Projects\major_project\Codes\ASR\data\audio\954bd0d748.flac,एलिसिया किज एक अमेरिकी गायिका गीतकार तथा अभिनेत्री हुन्।,एलिसिया कीज एक अमेरिकी गायिका गीतकार तथा अभिनेत्री हुन्,0.222,0.778,0.03571428571428571,0.9642857142857143
D:\Programming\Projects\major_project\Codes\ASR\data\audio\2b78f014b4.flac,उनी पाण्डुपुत्र अर्थात पाँच पावण्डका एक भाइ पनि हुन्।,उनै पाण्डुपुत्र अर्थात्पाँचपाण्डका एकवाइ पनि हुन्,0.778,0.22199999999999998,0.1320754716981132,0.8679245283018868
D:\Programming\Projects\major_project\Codes\ASR\data\audio\1d14b2d905.flac,एडमार्क कलेज काठमाडौँ जिल्लामा रहेको एक क्याम्पस हो।,एडमार कलेज काठमाडौँ जिल्लामा रहेको एक क्याम्पहो,0.375,0.625,0.09615384615384616,0.9038461538461539
D:\Programming\Projects\major_project\Codes\ASR\data\audio\5f67c29a13.flac,उनको पहिलो पोस्टिङ बतौर ड्राइवर पन्जाबमा भयो।,उनको पहिलो पोस्टिङ बतौड्राइबर पन्जाबमा भयो,0.429,0.571,0.08888888888888889,0.9111111111111111
D:\Programming\Projects\major_project\Codes\ASR\data\audio\4ae8ca1fdc.flac,साथै गहिरो पोखरी र पर्खाल पनि बनाइन्थ्यो।,साथै गहिरोबपोखरी र प्रखाल पनि बनाइन्थ्यो,0.571,0.42900000000000005,0.0975609756097561,0.9024390243902439
D:\Programming\Projects\major_project\Codes\ASR\data\audio\9022eb5f30.flac,इलेक्ट्रनिक कम्प्युटरहरूका सहायताबाट,इलेक्ट्रोनिक कम्पयुटरहरूका साहयाताबाट,1.0,0.0,0.1388888888888889,0.8611111111111112
D:\Programming\Projects\major_project\Codes\ASR\data\audio\0f353aadb1.flac,पर्यावलोकन गोविन्दराज भट्टराईद्वारा,पर्यावलोकन गोबिन्द् रााज भट्टराई द्वारा,1.333,-0.33299999999999996,0.14285714285714285,0.8571428571428572
D:\Programming\Projects\major_project\Codes\ASR\data\audio\be52cd031d.flac,लिच्छविकालिन अभिलेखहरूमा गैरसंस्कृत,लिच्छविकालीन अभिलेखहरूमा गैरसंस्कृत,0.333,0.667,0.02857142857142857,0.9714285714285714
D:\Programming\Projects\major_project\Codes\ASR\data\audio\3d3035d6ac.flac,क्रिस्टलद्वारा बिजुलीका किरणहरूले,क्रिस्टलद्वारा बिजुलीका किररणहरूले,0.333,0.667,0.030303030303030304,0.9696969696969697
D:\Programming\Projects\major_project\Codes\ASR\data\audio\439b66de4b.flac,ग्याम्बिटको भूमिका खेल्नको लागि,ग्याम्बिडको भूमिका खेल्नको लागि,0.25,0.75,0.03225806451612903,0.967741935483871
D:\Programming\Projects\major_project\Codes\ASR\data\audio\cdb33107e6.flac,दिव्यधाम देवघाटधामको पारीपट्टि,गवाङदिव्यादाम देवघाड दामको पारिपट्टी,1.333,-0.33299999999999996,0.36666666666666664,0.6333333333333333
D:\Programming\Projects\major_project\Codes\ASR\data\audio\6d8918994c.flac,मिसिएर उपत्यकाबाहिर निस्कन्छन्,मिसिएर उपत्यका बाहिर निष्कन्छन्,1.0,0.0,0.06666666666666667,0.9333333333333333
D:\Programming\Projects\major_project\Codes\ASR\data\audio\4fd066b897.flac,कटिबद्धता जिल्लावासीसँगको निकट,वाव्यसववप्रतिबद्धता जिल्लावासीसँगको निकट,0.333,0.667,0.4,0.6
D:\Programming\Projects\major_project\Codes\ASR\data\audio\5dec31e80f.flac,विधाञ्जन विधामिश्रण विधान्तरण,विध्ान्छनविधामिश्रण विधान्तरण,0.667,0.33299999999999996,0.13793103448275862,0.8620689655172413
D:\Programming\Projects\major_project\Codes\ASR\data\audio\ac3043c286.flac,अस्ट्रेलियाका मूल निवासीहरूका,अस्ट्रेलियाका मूल निवासीहरूका,0.0,1.0,0.0,1.0
D:\Programming\Projects\major_project\Codes\ASR\data\audio\a154950aa4.flac,ब्ल्याकथ्रोटेड एसेन्टर भनिन्छ,ब्ल्याक्थ्रोटेड इसेन्टर भनिन्छ,0.667,0.33299999999999996,0.06896551724137931,0.9310344827586207
D:\Programming\Projects\major_project\Codes\ASR\data\audio\56d223a6b1.flac,सरकारहरूको अधीन अस्ट्रेलियाको,सरकारहरूको अधिन अस्ट्रेलियाको,0.333,0.667,0.034482758620689655,0.9655172413793104
D:\Programming\Projects\major_project\Codes\ASR\data\audio\e116730392.flac,अल्मोदोबारको रुचि प्रयोगात्मक,अल्मोदोबारको रुचि प्रयोगात्मक,0.0,1.0,0.0,1.0
D:\Programming\Projects\major_project\Codes\ASR\data\audio\8f2869a449.flac,माप्चोचोङ्गो नामको हिमनदीबाट,माप्चोचङ्गो नामको हिम्नजिबाट,0.667,0.33299999999999996,0.14285714285714285,0.8571428571428572
D:\Programming\Projects\major_project\Codes\ASR\data\audio\daa664a1ab.flac,ऐतिहासिकता धार्मिक मान्यताका,ऐतिहासिकता धार्मिक मान्यताका,0.0,1.0,0.0,1.0
D:\Programming\Projects\major_project\Codes\ASR\data\audio\696a83dcca.flac,प्रयोगकर्ताहरूले बिना जिल्ला,प्रयोगकर्ताहरूले बिनाजिल्ला,0.667,0.33299999999999996,0.03571428571428571,0.9642857142857143
D:\Programming\Projects\major_project\Codes\ASR\data\audio\b99b7d7b7e.flac,लेजिस्लेटिव काउन्सिलका लागि,लेजिस्लेटिभ काउन्सेलका लागि,0.667,0.33299999999999996,0.07407407407407407,0.9259259259259259
D:\Programming\Projects\major_project\Codes\ASR\data\audio\a4d5f20c03.flac,गोरखापत्र नेपाल शेर्पा सङ्घ,गोरखापत्र नेपाल शेर्पास स्वं,0.5,0.5,0.14814814814814814,0.8518518518518519
D:\Programming\Projects\major_project\Codes\ASR\data\audio\a47e53a8da.flac,नै पार्टीलाई समानुपातिकतर्फ,नै पार्टीलाई समानुपातिकतर्फ,0.0,1.0,0.0,1.0
D:\Programming\Projects\major_project\Codes\ASR\data\audio\7f1b8d44b9.flac,चन्दरबरदाइको रचना पृथ्वीराज,चन्दरबरदायको रचना पृथ्वीराज,0.333,0.667,0.037037037037037035,0.962962962962963
D:\Programming\Projects\major_project\Codes\ASR\data\audio\104e633fce.flac,सङ्गमलाई दुर्गातीर्थ भनिन्छ,सङ्गमलाई दूर्गातीर्थ बनिन्छ,0.667,0.33299999999999996,0.07407407407407407,0.9259259259259259
D:\Programming\Projects\major_project\Codes\ASR\data\audio\40321855a4.flac,प्रकाशनले बजारमा ल्याएको हो,प्रकाशनले ब्रजारमा ल्याएको हो,0.25,0.75,0.07407407407407407,0.9259259259259259
D:\Programming\Projects\major_project\Codes\ASR\data\audio\2736e26f84.flac,सिङ्गमर्मरको अग्लो सुसज्जित,सिङ्ग मर्मरको अग्लो सुसज्जित,0.667,0.33299999999999996,0.037037037037037035,0.962962962962963
D:\Programming\Projects\major_project\Codes\ASR\data\audio\2d567fa267.flac,नरहरिनाथले गोरखामा स्थानीय,नरहरिनाले गोर्खामा स्थानीय,0.667,0.33299999999999996,0.07692307692307693,0.9230769230769231
D:\Programming\Projects\major_project\Codes\ASR\data\audio\8f7d2b76f6.flac,पेपरोनी पेपेरोनीको अपभ्रंश,पेपरोनी पेपेरोनीको अपब्रंश,0.333,0.667,0.038461538461538464,0.9615384615384616
D:\Programming\Projects\major_project\Codes\ASR\data\audio\b5b4d2bfe2.flac,मूल्य प्रणाली र उत्तरोत्तर,मूल्य प्रणाली र उत्तरोत्तर,0.0,1.0,0.0,1.0
D:\Programming\Projects\major_project\Codes\ASR\data\audio\fdf1df9984.flac,ईश्वर केवल श्रुतिप्रमाणबाट,ईश्वर केवलस सुति प्रमाणबाट,1.0,0.0,0.19230769230769232,0.8076923076923077
D:\Programming\Projects\major_project\Codes\ASR\data\audio\52f3f0f8f9.flac,अनुवादित माफाल्दाको पुस्तक,अनुपाधित प्रफालताको पुस्तक,0.667,0.33299999999999996,0.2692307692307692,0.7307692307692308
D:\Programming\Projects\major_project\Codes\ASR\data\audio\db2183611b.flac,इन्भेस्टिगेसनद्वारा जाँचको,इन्भेष्टी गेसनद्वारा जाँचको,1.0,0.0,0.11538461538461539,0.8846153846153846
D:\Programming\Projects\major_project\Codes\ASR\data\audio\e284797530.flac,रुबन्धका मुख्य अभिलक्षणहरू,रूबन्दाका मुख्य अभिलक्षणहरू,0.333,0.667,0.11538461538461539,0.8846153846153846
D:\Programming\Projects\major_project\Codes\ASR\data\audio\973f2131d4.flac,मा चुसानमा लडाईँँको सामना,महा चुसानमा लडाइको सामाना,0.75,0.25,0.2,0.8
D:\Programming\Projects\major_project\Codes\ASR\data\audio\8660b492f9.flac,चौतारीया पुष्कर शाहलार्इ,चौतारिया पुस्कर शहलाई,1.0,0.0,0.25,0.75
D:\Programming\Projects\major_project\Codes\ASR\data\audio\ef0908c933.flac,पत्रकका केन्द्रमा रत्नित,पत्रकका केन्द्रमा रतनीत,0.333,0.667,0.08333333333333333,0.9166666666666666
D:\Programming\Projects\major_project\Codes\ASR\data\audio\00157312d0.flac,गुणकामदेवले पुरानो लायकु,गुणकान्देवले पुरानो लायको,0.667,0.33299999999999996,0.125,0.875
D:\Programming\Projects\major_project\Codes\ASR\data\audio\8e2f437ad9.flac,बचाउ विधि पैसिफिकरद्वारा,बचाउविधि पैसिफिकरद्वारा,0.667,0.33299999999999996,0.041666666666666664,0.9583333333333334
D:\Programming\Projects\major_project\Codes\ASR\data\audio\20bd7a8caa.flac,सम्पत्तिको स्वामित्व वा,अहविस्थारभण तभै सम्पत्तिको समित वा,1.0,0.0,0.9130434782608695,0.08695652173913049
D:\Programming\Projects\major_project\Codes\ASR\data\audio\472caeddea.flac,यसमा जाभास्क्रिप्टहरूको,यसमा जाबास्कृप्टहरूको,0.5,0.5,0.17391304347826086,0.8260869565217391
D:\Programming\Projects\major_project\Codes\ASR\data\audio\7081e39891.flac,इन्दिवरजी माफ गर्नुहोला,न्दिवर्सीि माकपाराडोला,1.0,0.0,0.4782608695652174,0.5217391304347826
D:\Programming\Projects\major_project\Codes\ASR\data\audio\4d61fbff63.flac,यस कार्बन माइक्रोफोनलाई,यस कार हुन माइक्रोफ ोन्नलाई,1.333,-0.33299999999999996,0.2608695652173913,0.7391304347826086
D:\Programming\Projects\major_project\Codes\ASR\data\audio\ab103a3595.flac,साधारणतया वर्गमूल गर्ने,साधारण तय वर्गमुल गर्ने,1.0,0.0,0.13043478260869565,0.8695652173913043
D:\Programming\Projects\major_project\Codes\ASR\data\audio\0cb2d7a38c.flac,व्यक्तिले चिउरीको बोटको,व्यक्तिले छ्उरी कोपोठको,0.667,0.33299999999999996,0.2608695652173913,0.7391304347826086
D:\Programming\Projects\major_project\Codes\ASR\data\audio\ef8fad82cd.flac,हिन्दु परम्परामा मृतकको,हिन्दू परम्परामा मृत्तकको,0.667,0.33299999999999996,0.13043478260869565,0.8695652173913043
D:\Programming\Projects\major_project\Codes\ASR\data\audio\7802606737.flac,परशुरामका अतिरिक्त कोही,वरशुरामका अतिरिक्त कोही,0.333,0.667,0.043478260869565216,0.9565217391304348
D:\Programming\Projects\major_project\Codes\ASR\data\audio\1e001c6319.flac,सिरहको रामनगर मिर्चैया,शिरहको रामनगर मिर्सै्या,0.667,0.33299999999999996,0.13636363636363635,0.8636363636363636
D:\Programming\Projects\major_project\Codes\ASR\data\audio\deb3d9107d.flac,लागि आत्मसमर्पण गर्नमा,लागि आत्मो समर्पणक गर्नमा,0.667,0.33299999999999996,0.13636363636363635,0.8636363636363636
D:\Programming\Projects\major_project\Codes\ASR\data\audio\b3853c9f86.flac,आदिलिङ्ग कुशेश्वर भएको,आदिलिङ्ग कुशेस्त्वर भएको,0.333,0.667,0.13636363636363635,0.8636363636363636
D:\Programming\Projects\major_project\Codes\ASR\data\audio\4742f8661b.flac,रत्ननगर सौराहा लगायतका,रत्ननगर साउराहलगायतका,0.667,0.33299999999999996,0.18181818181818182,0.8181818181818181
D:\Programming\Projects\major_project\Codes\ASR\data\audio\a6800b1b27.flac,परेका हिमशिखरहरू जस्तै,परेका हिमशिखरहरू जस्तैपरेका हिम यो शिखरहरूजस्तै,1.333,-0.33299999999999996,1.1363636363636365,-0.13636363636363646
D:\Programming\Projects\major_project\Codes\ASR\data\audio\6e6cb30403.flac,विश्वमै दुर्लभ मानिएको,विश्वमै दुर्लभ मानिएको,0.0,1.0,0.0,1.0
D:\Programming\Projects\major_project\Codes\ASR\data\audio\a171c9978f.flac,भूमध्यसागरीय मन्च जसमा,गभूमध्यसागरीय मन्चजसमा,1.0,0.0,0.09090909090909091,0.9090909090909091
D:\Programming\Projects\major_project\Codes\ASR\data\audio\1f433c62d3.flac,शक्तिखोर उपरदाङ्गा गढी,सकतिखवर उपरदाङ्गा गढी,0.333,0.667,0.13636363636363635,0.8636363636363636
D:\Programming\Projects\major_project\Codes\ASR\data\audio\fbcb6cd658.flac,ग्रान्ड स्लेमका रूपमा,ग्रेाम्सल्यामका रूपमा,0.667,0.33299999999999996,0.3333333333333333,0.6666666666666667
D:\Programming\Projects\major_project\Codes\ASR\data\audio\4e9ca37d16.flac,विशेष पर्वहरूको समयमा,विशेष पर्वतहरूमा समयमा,0.333,0.667,0.14285714285714285,0.8571428571428572
D:\Programming\Projects\major_project\Codes\ASR\data\audio\9805f0dab3.flac,भारत एएसइएएन देशहरूको,भारत एएसइएएन डेशहरूको,0.333,0.667,0.047619047619047616,0.9523809523809523
D:\Programming\Projects\major_project\Codes\ASR\data\audio\f1ecfecb10.flac,विशाखापट्नममा अवस्थित,विशाखापटनमा अवस्थित,0.5,0.5,0.09523809523809523,0.9047619047619048
D:\Programming\Projects\major_project\Codes\ASR\data\audio\e93975ca68.flac,जेडब्लू इक्लिप्स जन्म,क्छेडब्लु एक्लिप्स जन्म,0.667,0.33299999999999996,0.23809523809523808,0.7619047619047619
D:\Programming\Projects\major_project\Codes\ASR\data\audio\9b4df556c4.flac,पदार्थ भन्नाले समस्त,पदार्थ भन्नाले समस्त,0.0,1.0,0.0,1.0
D:\Programming\Projects\major_project\Codes\ASR\data\audio\81b6eef4c5.flac,छुटेका यादहरू वियोगी,छुटेका यादहरू बियोगी,0.333,0.667,0.05,0.95
D:\Programming\Projects\major_project\Codes\ASR\data\audio\71066a4976.flac,धेरै गोम्पाहरूमा आगो,धेरै गोम्पाहरूमा आगो,0.0,1.0,0.0,1.0
D:\Programming\Projects\major_project\Codes\ASR\data\audio\1935c9bfbc.flac,घरलाई पाठशाला जस्तै,घरलाई पार्ढसाला जस्तै,0.333,0.667,0.21052631578947367,0.7894736842105263
D:\Programming\Projects\major_project\Codes\ASR\data\audio\d1473e8dec.flac,उहिले मौलोको मुखिया,उहिले मौललोको मुखिया,0.333,0.667,0.05263157894736842,0.9473684210526316
D:\Programming\Projects\major_project\Codes\ASR\data\audio\2c0ecacfe4.flac,एआयोएफको नाम दिइएको,एआयोएफको नाम्दिएको,0.667,0.33299999999999996,0.10526315789473684,0.8947368421052632
D:\Programming\Projects\major_project\Codes\ASR\data\audio\bab9b0cbba.flac,पटिगनमा पम्पकिन रिज,प्रट्टिगनमा पउँकिन् रिच,1.0,0.0,0.47368421052631576,0.5263157894736843
D:\Programming\Projects\major_project\Codes\ASR\data\audio\ad2a3b743c.flac,पूर्व कमेङ्ग जिल्ला,पूर्व कमिङ जिल्लापुर्र्व कमिङ जिल्ला,1.0,0.0,1.0,0.0
D:\Programming\Projects\major_project\Codes\ASR\data\audio\974811e58c.flac,मृगौलाले आफ्ना लाखौ,म्ृघाउलाले आफ्ना लाखौँ,0.667,0.33299999999999996,0.2631578947368421,0.736842105263158
D:\Programming\Projects\major_project\Codes\ASR\data\audio\882142c2b8.flac,थङ वंशजका राज्यशासन,थङ् वन्सजका राज्जशासन,1.0,0.0,0.2631578947368421,0.736842105263158
D:\Programming\Projects\major_project\Codes\ASR\data\audio\9bd141d056.flac,हुम्लाको मूल अड्डा,उम्लाको मूलअड्डा,1.0,0.0,0.16666666666666666,0.8333333333333334
D:\Programming\Projects\major_project\Codes\ASR\data\audio\9caf618ad3.flac,पेदाङ नेपालको मेची,दुई भादी विक्रम सम्बन्धत जनसनयाकनिमबरदुलीप्रेड्याङ नेपालको मेछि,2.0,-1.0,2.6666666666666665,-1.6666666666666665
D:\Programming\Projects\major_project\Codes\ASR\data\audio\d28deba35d.flac,टङ्गाल गहनापोखरीको,टङ्गाल गहनापोखरीको,0.0,1.0,0.0,1.0
D:\Programming\Projects\major_project\Codes\ASR\data\audio\d2f5f444a4.flac,माउन्टेन्स स्किममा,माउन्टेन्सन्स स्किममा,0.5,0.5,0.16666666666666666,0.8333333333333334
D:\Programming\Projects\major_project\Codes\ASR\data\audio\d44c336e47.flac,उपयोग गरिने बाक्लो,उपयोग गरिने बाक्लो,0.0,1.0,0.0,1.0
D:\Programming\Projects\major_project\Codes\ASR\data\audio\b235e86254.flac,अवस्था खुलाउनुहोला,अवस्था खुलाउनुहोला,0.0,1.0,0.0,1.0
D:\Programming\Projects\major_project\Codes\ASR\data\audio\46a58ca3cf.flac,हिजोआज हराइसकेको छ,इराज हराइसकेको छ,0.333,0.667,0.2777777777777778,0.7222222222222222
D:\Programming\Projects\major_project\Codes\ASR\data\audio\639c2e5054.flac,मार्सी भित्र्याएको,मार्सी भित्र याहेको,1.0,0.0,0.16666666666666666,0.8333333333333334
D:\Programming\Projects\major_project\Codes\ASR\data\audio\4e5b56eee9.flac,जमदग्नि मुनिले भने,जमदगनी मुनिले भने,0.333,0.667,0.1111111111111111,0.8888888888888888
D:\Programming\Projects\major_project\Codes\ASR\data\audio\f74ff4068c.flac,हाम्रो समाजमा धेरै,हाम्रो समाजमा धेरै हाम्रो समाजमा धेरै,1.0,0.0,1.0555555555555556,-0.05555555555555558
D:\Programming\Projects\major_project\Codes\ASR\data\audio\db871f5c9e.flac,हो र यसले बाँध्नु,हभु रयसले बाँध्नीु,1.0,0.0,0.23529411764705882,0.7647058823529411
D:\Programming\Projects\major_project\Codes\ASR\data\audio\322d165fd7.flac,का महासचिव माउरीस,का महास्चिव माौरिस,0.667,0.33299999999999996,0.17647058823529413,0.8235294117647058
D:\Programming\Projects\major_project\Codes\ASR\data\audio\1a72b2d251.flac,सबैभन्दा लामो पुल,सबैभन्दा लाह्मो पुल,0.333,0.667,0.11764705882352941,0.8823529411764706
D:\Programming\Projects\major_project\Codes\ASR\data\audio\fba400b995.flac,नचलाकोट भनी कार्य,नचलाहकोट भनि कार्य,0.667,0.33299999999999996,0.11764705882352941,0.8823529411764706
D:\Programming\Projects\major_project\Codes\ASR\data\audio\63f6f88957.flac,पूर्णरूपमा चुनावी,पूर्णरूपमा चुनावी,0.0,1.0,0.0,1.0
D:\Programming\Projects\major_project\Codes\ASR\data\audio\556aa38104.flac,गरवाना एक तुर्की,गरबाना एक तुर्की,0.333,0.667,0.0625,0.9375
D:\Programming\Projects\major_project\Codes\ASR\data\audio\455b28f574.flac,सुकेका फलहरू आउँ,सुकेका फलहरू आउँ,0.0,1.0,0.0,1.0
D:\Programming\Projects\major_project\Codes\ASR\data\audio\d24a236d09.flac,चेला भन्छ गुरुजी,ललातपतारत्भवहक्षक्छ्तिजचेला भन्छ गुरुजी,0.333,0.667,1.4375,-0.4375
D:\Programming\Projects\major_project\Codes\ASR\data\audio\5eb4483b0b.flac,लेख्नु भएको छ रे,अरप्रलेख्नुभएको छरै,1.0,0.0,0.5,0.5
D:\Programming\Projects\major_project\Codes\ASR\data\audio\6ab29a5548.flac,होइन महाराज भेडो,भइन महाराज भेडो,0.333,0.667,0.125,0.875
D:\Programming\Projects\major_project\Codes\ASR\data\audio\7d3c493cc9.flac,प्रबन्धक भएर पनि,प्रोबन्धक भएर पनि,0.333,0.667,0.0625,0.9375
D:\Programming\Projects\major_project\Codes\ASR\data\audio\a6ec548d21.flac,उनका पिता पण्डित,उनकापितापन्नेतउई,1.0,0.0,0.4375,0.5625
D:\Programming\Projects\major_project\Codes\ASR\data\audio\e340c1ccb2.flac,जति गरे ट्रेनमा,्ज्ति गरे ट्रेनमा,0.333,0.667,0.13333333333333333,0.8666666666666667
D:\Programming\Projects\major_project\Codes\ASR\data\audio\cd67e9f5c2.flac,पहेनहारा एक सहर,पहेनहारा एक सहर,0.0,1.0,0.0,1.0
D:\Programming\Projects\major_project\Codes\ASR\data\audio\ddda15fe84.flac,गहन परामर्श पछि,गहन परामर्षपछि भेरेकोर ट्रपुन,1.0,0.0,1.1333333333333333,-0.1333333333333333
D:\Programming\Projects\major_project\Codes\ASR\data\audio\7ad703faf6.flac,हुत्याएको छ कि,भ्धखेलाहुत्याएको छकी,1.0,0.0,0.6428571428571429,0.3571428571428571
D:\Programming\Projects\major_project\Codes\ASR\data\audio\bd0d0dfe9b.flac,पनि जन्म दिन्छ,पनि जन्मदिन्छ,0.667,0.33299999999999996,0.07142857142857142,0.9285714285714286
D:\Programming\Projects\major_project\Codes\ASR\data\audio\4f05e9d65c.flac,लगभग समान थियो,लगभग समान थियो,0.0,1.0,0.0,1.0
D:\Programming\Projects\major_project\Codes\ASR\data\audio\04d173f533.flac,बाँडिएको थियो,बाँडिएको थियो,0.0,1.0,0.0,1.0
D:\Programming\Projects\major_project\Codes\ASR\data\audio\d24fadba4c.flac,ठ्याक लगाउँदा,ठ्याक लगाउँदा,0.0,1.0,0.0,1.0
D:\Programming\Projects\major_project\Codes\ASR\data\audio\7229ad8e45.flac,सम्बन्धित भयो,सम्बन्धित भयो,0.0,1.0,0.0,1.0
D:\Programming\Projects\major_project\Codes\ASR\data\audio\b50576f944.flac,राम घर जान्छ,रसराम घराजान्छ,1.0,0.0,0.25,0.75
D:\Programming\Projects\major_project\Codes\ASR\data\audio\b38eb9c0be.flac,रेकर्ड जिते,रेकर्ट जितरे,1.0,0.0,0.18181818181818182,0.8181818181818181
D:\Programming\Projects\major_project\Codes\ASR\data\audio\babf1eaccf.flac,नौ सय मिटर,नौ्सय मि्टरन्योक्सयम मिहिस्टर,1.0,0.0,1.9,-0.8999999999999999
